Year,Week,DateId,Team,Opp,Position,Player,PassAtt,PassCom,PassYds,PassTD,PassINT,Pass300,RushAtt,RushYds,RushTD,Rush100,RecCatches,RecYds,RecTD,Rec100,FumL,TwoPT,DefYardsTotal,DefPointsTotal,DefSk,DefINT,DefFF,DefFR,DefTD,DefSft,DefBlk,DefReturnTD,FantasyPointsDraftKings,FantasyPointsFanDuel
2019,17,20191229,MIA,@ NE,TE,Michael Gesicki,0,0,0,0,0,0,0,0,0,0,3.3,35.81,0.19,0.01,0.03,0.01,0,0,0,0,0,0,0,0,0,0,8,6.3
2019,17,20191229,MIA,@ NE,WR,Albert Wilson,0,0,0,0,0,0,0.6,3,0,0,3.9,34.32,0.14,0.01,0.04,0,0,0,0,0,0,0,0,0,0,0,8.5,6.4
2019,17,20191229,MIA,@ NE,WR,Allen Hurns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,WR,DeVante Parker,0,0,0,0,0,0,0,0,0,0,4.1,55.76,0.31,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0,11.9,9.4
2019,17,20191229,MIA,@ NE,WR,Isaiah Ford,0,0,0,0,0,0,0,0,0,0,2.2,28.6,0.13,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5.8,4.7
2019,17,20191229,MIA,@ NE,WR,Jakeem Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIA,@ NE,WR,Mack Hollins,0,0,0,0,0,0,0,0,0,0,0.6,7.8,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.6,1.2
2019,17,20191229,MIA,@ NE,WR,Trevor Davis,0,0,0,0,0,0,0,0,0,0,0.3,3.66,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6
2019,17,20191229,MIN,vs CHI,D,Minnesota Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.94,19.25,2.7,0.9,1.18,0.52,0.21,0.05,0.06,0.04,8.3,8.3
2019,17,20191229,MIN,vs CHI,FB,C.J. Ham,0,0,0,0,0,0,1.2,3.95,0.04,0,1.3,8.45,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,3,2.3
2019,17,20191229,DAL,vs WAS,QB,Cooper Rush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DEN,vs OAK,QB,Brandon Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,RB,Alexander Mattison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,RB,Ameer Abdullah,0,0,0,0,0,0,8,30.4,0.16,0,2.1,15.75,0.07,0,0.07,0.01,0,0,0,0,0,0,0,0,0,0,8,6.9
2019,17,20191229,MIN,vs CHI,RB,Dalvin Cook,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,RB,Michael Boone,0,0,0,0,0,0,14,54.74,0.33,0.09,1.1,8.25,0.04,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,9.8,8.9
2019,17,20191229,MIN,vs CHI,TE,Irv Smith,0,0,0,0,0,0,0,0,0,0,2.6,23.01,0.15,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,5.8,4.5
2019,17,20191229,MIN,vs CHI,TE,Kyle Rudolph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,TE,Tyler Conklin,0,0,0,0,0,0,0,0,0,0,1.5,13.5,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.4,2.7
2019,17,20191229,MIN,vs CHI,WR,Adam Thielen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,WR,Chad Beebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,WR,Laquon Treadwell,0,0,0,0,0,0,0,0,0,0,2.8,35.84,0.21,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,7.6,6.2
2019,17,20191229,MIN,vs CHI,WR,Olabisi Johnson,0,0,0,0,0,0,0.2,1,0,0,3.3,37.62,0.23,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,8.6,6.8
2019,17,20191229,MIN,vs CHI,WR,Stefon Diggs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,D,New England Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.43,14,3.2,1.4,1.06,0.47,0.26,0.06,0.06,0.04,10,10
2019,17,20191229,NE,vs MIA,FB,James Develin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DET,vs GB,QB,Jeff Driskel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,DET,vs GB,QB,Matthew Stafford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,GB,@ DET,QB,Timothy Boyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,RB,Brandon Bolden,0,0,0,0,0,0,0.2,0.88,0.04,0,0.1,0.7,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.5
2019,17,20191229,NE,vs MIA,RB,Damien Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,RB,James White,0,0,0,0,0,0,4.7,18.61,0.19,0,4.5,38.25,0.35,0.02,0.07,0.02,0,0,0,0,0,0,0,0,0,0,13.5,11.1
2019,17,20191229,NE,vs MIA,RB,Rex Burkhead,0,0,0,0,0,0,7.5,29.25,0.29,0,2.4,19.2,0.13,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,9.7,8.5
2019,17,20191229,NE,vs MIA,RB,Sony Michel,0,0,0,0,0,0,13.5,55.35,0.64,0.1,0.7,4.97,0.03,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,11,10.3
2019,17,20191229,NE,vs MIA,TE,Ben Watson,0,0,0,0,0,0,0,0,0,0,1.1,11.55,0.11,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.9,2.3
2019,17,20191229,NE,vs MIA,TE,Matt LaCosse,0,0,0,0,0,0,0,0,0,0,1.3,13.22,0.12,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.3,2.7
2019,17,20191229,NE,vs MIA,TE,Ryan Izzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,WR,Jakobi Meyers,0,0,0,0,0,0,0,0,0,0,1.3,15.6,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.5,2.8
2019,17,20191229,NE,vs MIA,WR,Julian Edelman,0,0,0,0,0,0,0.4,2.06,0,0,5.3,63.07,0.49,0.19,0.05,0,0,0,0,0,0,0,0,0,0,0,15.3,12
2019,17,20191229,NE,vs MIA,WR,Matt Slater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,WR,Mohamed Sanu,0,0,0,0,0,0,0,0,0,0,3.5,39.9,0.34,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,9.6,7.7
2019,17,20191229,NE,vs MIA,WR,N'Keal Harry,0,0,0,0,0,0,0.3,1.41,0,0,2.2,29.26,0.28,0,0.02,0,0,0,0,0,0,0,0,0,0,0,6.9,5.8
2019,17,20191229,NE,vs MIA,WR,Phillip Dorsett,0,0,0,0,0,0,0,0,0,0,0.7,8.75,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2,1.6
2019,17,20191229,NO,@ CAR,D,New Orleans Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.42,15,3.2,1.1,1.18,0.52,0.23,0.05,0.06,0.04,9.3,9.3
2019,17,20191229,NO,@ CAR,FB,Zach Line,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NO,@ CAR,K,Wil Lutz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,10.2
2019,17,20191229,HOU,vs TEN,QB,Deshaun Watson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,QB,Brian Hoyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,IND,@ JAX,QB,Chad Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NO,@ CAR,RB,Alvin Kamara,0,0,0,0,0,0,13.6,61.34,0.48,0.15,5.4,41.85,0.1,0.04,0.14,0.02,0,0,0,0,0,0,0,0,0,0,19.7,16.3
2019,17,20191229,NO,@ CAR,RB,Dwayne Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NO,@ CAR,RB,Latavius Murray,0,0,0,0,0,0,8.8,37.4,0.37,0.01,1.6,11.6,0.09,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,9.3,8.4
2019,17,20191229,NO,@ CAR,TE,Jared Cook,0,0,0,0,0,0,0,0,0,0,3.5,47.25,0.46,0.06,0.03,0.02,0,0,0,0,0,0,0,0,0,0,11.2,9.2
2019,17,20191229,NO,@ CAR,TE,Josh Hill,0,0,0,0,0,0,0,0,0,0,1.2,11.38,0.12,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3,2.4
2019,17,20191229,NO,@ CAR,WR,Deonte Harris,0,0,0,0,0,0,0,0,0,0,0.9,9.9,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.5,2
2019,17,20191229,NO,@ CAR,WR,Michael Thomas,0,0,0,0,0,0,0,0,0,0,8.4,99.96,0.59,0.5,0.08,0,0,0,0,0,0,0,0,0,0,0,23.4,17.6
2019,17,20191229,NO,@ CAR,WR,Ted Ginn,0,0,0,0,0,0,0.2,1.2,0,0,1.6,21.92,0.18,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5,4.2
2019,17,20191229,NO,@ CAR,WR,Tre'Quan Smith,0,0,0,0,0,0,0,0,0,0,1.6,21.68,0.25,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5.2,4.4
2019,17,20191229,NYG,vs PHI,D,NY Giants Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.31,23.75,2.3,0.7,1.41,0.62,0.19,0.04,0.07,0.04,6.5,6.5
2019,17,20191229,NYG,vs PHI,K,Aldrick Rosas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,6.9
2019,17,20191229,JAX,vs IND,QB,Joshua Dobbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,JAX,vs IND,QB,Nick Foles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,KC,vs LAC,QB,Matt Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,RB,Elijhaa Penny,0,0,0,0,0,0,0.1,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,RB,Javorius Allen,0,0,0,0,0,0,0.5,1.8,0.02,0,0.2,1.4,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.7,0.6
2019,17,20191229,NYG,vs PHI,RB,Saquon Barkley,0,0,0,0,0,0,18.3,78.69,0.38,0.32,3.8,28.88,0.13,0,0.16,0.03,0,0,0,0,0,0,0,0,0,0,18.5,15.5
2019,17,20191229,NYG,vs PHI,RB,Wayne Gallman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,TE,Evan Engram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,TE,Kaden Smith,0,0,0,0,0,0,0,0,0,0,3.5,33.25,0.28,0.01,0.03,0.02,0,0,0,0,0,0,0,0,0,0,8.5,6.7
2019,17,20191229,NYG,vs PHI,TE,Rhett Ellison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,WR,Cody Core,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,WR,Cody Latimer,0,0,0,0,0,0,0,0,0,0,1.3,17.16,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,3.6,2.9
2019,17,20191229,NYG,vs PHI,WR,Darius Slayton,0,0,0,0,0,0,0,0,0,0,3,39.6,0.35,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,9.1,7.5
2019,17,20191229,NYG,vs PHI,WR,David Sills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,WR,Golden Tate,0,0,0,0,0,0,0,0,0,0,4,44,0.33,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,10.5,8.3
2019,17,20191229,NYG,vs PHI,WR,Russell Shepard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,WR,Sterling Shepard,0,0,0,0,0,0,0.2,0.9,0,0,4.6,52.9,0.32,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,12.2,9.5
2019,17,20191229,NYJ,@ BUF,D,NY Jets Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.53,18.25,2.2,0.9,1.23,0.54,0.21,0.05,0.06,0.04,7.8,7.8
2019,17,20191229,LAC,@ KC,QB,Easton Stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,LAC,@ KC,QB,Tyrod Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYJ,@ BUF,RB,Bilal Powell,0,0,0,0,0,0,3,12.3,0.06,0,0.8,5.76,0.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,3.1,2.7
2019,17,20191229,NYJ,@ BUF,RB,Joshua Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYJ,@ BUF,RB,Le'Veon Bell,0,0,0,0,0,0,16.5,59.4,0.42,0.13,3.4,26.18,0.16,0,0.14,0.03,0,0,0,0,0,0,0,0,0,0,15.7,13.5
2019,17,20191229,NYJ,@ BUF,RB,Ty Montgomery,0,0,0,0,0,0,2.2,9.13,0.04,0,0.8,6.16,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,2.7,2.3
2019,17,20191229,NYJ,@ BUF,TE,Daniel Brown,0,0,0,0,0,0,0,0,0,0,1.1,10.78,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.7,2.1
2019,17,20191229,NYJ,@ BUF,TE,Ryan Griffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYJ,@ BUF,TE,Trevon Wesco,0,0,0,0,0,0,0,0,0,0,0.5,5.5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1
2019,17,20191229,NYJ,@ BUF,WR,Braxton Berrios,0,0,0,0,0,0,0,0,0,0,0.7,8.4,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.8,1.4
2019,17,20191229,NYJ,@ BUF,WR,Demaryius Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYJ,@ BUF,WR,Jamison Crowder,0,0,0,0,0,0,0.1,0.45,0,0,4.5,49.95,0.34,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,11.8,9.3
2019,17,20191229,NYJ,@ BUF,WR,Robby Anderson,0,0,0,0,0,0,0.2,0.9,0,0,3.5,49.35,0.36,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,10.9,8.9
2019,17,20191229,NYJ,@ BUF,WR,Vyncint Smith,0,0,0,0,0,0,0.6,3,0,0,2.8,36.4,0.2,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,7.9,6.5
2019,17,20191229,OAK,@ DEN,D,Oakland Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.3,22.25,2.1,0.89,1.23,0.54,0.21,0.04,0.07,0.04,6.7,6.7
2019,17,20191229,OAK,@ DEN,FB,Alec Ingold,0,0,0,0,0,0,0.9,3.15,0.08,0,0.5,3.5,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.8,1.5
2019,17,20191229,MIA,@ NE,QB,Joshua Rosen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,MIN,vs CHI,QB,Kirk Cousins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NE,vs MIA,QB,Cody Kessler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,RB,DeAndre Washington,0,0,0,0,0,0,15.5,57.35,0.39,0.11,3,22.2,0.07,0,0.13,0.01,0,0,0,0,0,0,0,0,0,0,13.9,12
2019,17,20191229,OAK,@ DEN,RB,Jalen Richard,0,0,0,0,0,0,5.5,23.54,0.16,0,2.8,22.12,0.1,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,8.9,7.4
2019,17,20191229,OAK,@ DEN,RB,Josh Jacobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,RB,Rod Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,TE,Darren Waller,0,0,0,0,0,0,0,0,0,0,5.1,58.14,0.26,0.14,0.05,0.01,0,0,0,0,0,0,0,0,0,0,12.9,9.8
2019,17,20191229,OAK,@ DEN,TE,Derek Carrier,0,0,0,0,0,0,0,0,0,0,0.9,9.27,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0,0,2.1,1.7
2019,17,20191229,OAK,@ DEN,TE,Eric Tomlinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,WR,Hunter Renfrow,0,0,0,0,0,0,0,0,0,0,3.7,40.7,0.26,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,9.4,7.4
2019,17,20191229,OAK,@ DEN,WR,Keelan Doss,0,0,0,0,0,0,0,0,0,0,0.2,2.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4
2019,17,20191229,OAK,@ DEN,WR,Marcell Ateman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,WR,Tyrell Williams,0,0,0,0,0,0,0,0,0,0,2.9,41.18,0.32,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,9,7.4
2019,17,20191229,OAK,@ DEN,WR,Zay Jones,0,0,0,0,0,0,0,0,0,0,1.8,18.72,0.11,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.3,3.4
2019,17,20191229,PHI,@ NYG,D,Philadelphia Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.08,20.25,2.6,1.12,1.24,0.54,0.24,0.04,0.07,0.04,7.8,7.8
2019,17,20191229,PHI,@ NYG,K,Jake Elliott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8.4
2019,17,20191229,NE,vs MIA,QB,Jarrett Stidham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NO,@ CAR,QB,Teddy Bridgewater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYG,vs PHI,QB,Alex Tanney,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,RB,Boston Scott,0,0,0,0,0,0,4.1,18.33,0.16,0,2.1,15.75,0.1,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,7.1,6
2019,17,20191229,PHI,@ NYG,RB,Jay Ajayi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,RB,Jordan Howard,0,0,0,0,0,0,6.7,28.14,0.25,0,0.6,4.5,0.02,0,0.05,0.02,0,0,0,0,0,0,0,0,0,0,5.5,5.1
2019,17,20191229,PHI,@ NYG,RB,Miles Sanders,0,0,0,0,0,0,13.5,55.62,0.35,0.1,3.5,30.28,0.2,0,0.12,0.05,0,0,0,0,0,0,0,0,0,0,15.7,13.5
2019,17,20191229,PHI,@ NYG,TE,Dallas Goedert,0,0,0,0,0,0,0,0,0,0,5.6,56.62,0.5,0.13,0.05,0.04,0,0,0,0,0,0,0,0,0,0,14.7,11.4
2019,17,20191229,PHI,@ NYG,TE,Joshua Perkins,0,0,0,0,0,0,0,0,0,0,2.8,28,0.22,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,6.9,5.5
2019,17,20191229,PHI,@ NYG,TE,Zach Ertz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,WR,Alshon Jeffery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,WR,DeSean Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,WR,Greg Ward Jr,0,0,0,0,0,0,0,0,0,0,4.1,49.2,0.29,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,10.9,8.6
2019,17,20191229,PHI,@ NYG,WR,JJ Arcega-Whiteside,0,0,0,0,0,0,0,0,0,0,2.1,26.88,0.16,0,0.02,0,0,0,0,0,0,0,0,0,0,0,5.7,4.7
2019,17,20191229,PHI,@ NYG,WR,Nelson Agholor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PHI,@ NYG,WR,Robert Davis,0,0,0,0,0,0,0,0,0,0,1.6,20.8,0.1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.3,3.4
2019,17,20191229,PIT,@ BAL,D,Pittsburgh Defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.32,18.75,2.1,0.74,1.18,0.52,0.19,0.05,0.07,0.04,7.2,7.2
2019,17,20191229,PIT,@ BAL,K,Chris Boswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.8
2019,17,20191229,NYG,vs PHI,QB,Eli Manning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,NYJ,@ BUF,QB,David Fales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,OAK,@ DEN,QB,Deshone Kizer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PIT,@ BAL,RB,Benny Snell,0,0,0,0,0,0,12.3,47.36,0.33,0.05,0.3,2.12,0.01,0,0.08,0.02,0,0,0,0,0,0,0,0,0,0,7.4,7
2019,17,20191229,PIT,@ BAL,RB,Ferrell Edmunds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PIT,@ BAL,RB,James Conner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,17,20191229,PIT,@ BAL,RB,Jaylen Samuels,0,0,0,0,0,0,3.6,13.68,0.08,0,3.1,23.87,0.09,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,7.8,6.2
2019,17,20191229,PIT,@ BAL,RB,Kerrith Whyte,0,0,0,0,0,0,6.2,26.04,0.15,0,0.3,2.1,0.01,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,4.1,3.9
2019,17,20191229,PIT,@ BAL,TE,Nick Vannett,0,0,0,0,0,0,0,0,0,0,0.6,5.85,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.4,1
2019,17,20191229,PIT,@ BAL,TE,Vance McDonald,0,0,0,0,0,0,0,0,0,0,2.4,20.4,0.2,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,5.6,4.4
2019,17,20191229,PIT,@ BAL,TE,Zach Gentry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
